temperatureid,countryid,tempyear,elementid,temperatureincrease
6654,196,1970,7271,0.489
6655,196,1971,7271,-0.217
6656,196,1972,7271,-0.559
6657,196,1973,7271,-0.328
6658,196,1974,7271,-0.171
6659,196,1975,7271,-0.217
6660,196,1976,7271,-0.711
6661,196,1977,7271,0.148
6662,196,1978,7271,-0.02
6663,196,1979,7271,0.616
6664,196,1980,7271,-0.289
6665,196,1981,7271,0.097
6666,196,1982,7271,-0.326
6667,196,1983,7271,-0.799
6668,196,1984,7271,0.007
6669,196,1985,7271,-0.078
6670,196,1986,7271,0.235
6671,196,1987,7271,-0.285
6672,196,1988,7271,0.018
6673,196,1989,7271,0.073
6674,196,1990,7271,0.049
6675,196,1991,7271,0.345
6676,196,1992,7271,-0.964
6677,196,1993,7271,-0.457
6678,196,1994,7271,1.015
6679,196,1995,7271,0.026
6680,196,1996,7271,0.221
6681,196,1997,7271,-0.028
6682,196,1998,7271,0.921
6683,196,1999,7271,1.05
6684,196,2000,7271,0.589
6685,196,2001,7271,1.119
6686,196,2002,7271,0.811
6687,196,2003,7271,0.564
6688,196,2004,7271,0.603
6689,196,2005,7271,0.329
6690,196,2006,7271,0.615
6691,196,2007,7271,0.804
6692,196,2008,7271,1.021
6693,196,2009,7271,0.973
6694,196,2010,7271,1.981
6695,196,2011,7271,0.692
6696,196,2012,7271,0.949
6697,196,2013,7271,1.221
6698,196,2014,7271,1.066
6699,196,2015,7271,1.184
6700,196,2016,7271,1.561
6701,196,2017,7271,0.844
6702,196,2018,7271,2.183
6703,196,2019,7271,1.589
6704,196,2020,7271,1.746
6705,196,2021,7271,2.082
6706,196,1961,6078,0.465
6707,196,1962,6078,0.465
6708,196,1963,6078,0.465
6709,196,1964,6078,0.465
6710,196,1965,6078,0.465
6711,196,1966,6078,0.465
6712,196,1967,6078,0.465
6713,196,1968,6078,0.465
6714,196,1969,6078,0.465
6715,196,1970,6078,0.465
6716,196,1971,6078,0.465
6717,196,1972,6078,0.465
6718,196,1973,6078,0.465
6719,196,1974,6078,0.465
6720,196,1975,6078,0.465
6721,196,1976,6078,0.465
6722,196,1977,6078,0.465
6723,196,1978,6078,0.465
6724,196,1979,6078,0.465
6725,196,1980,6078,0.465
6726,196,1981,6078,0.465
6727,196,1982,6078,0.465
6728,196,1983,6078,0.465
6729,196,1984,6078,0.465
6730,196,1985,6078,0.465
6731,196,1986,6078,0.465
6732,196,1987,6078,0.465
6733,196,1988,6078,0.465
6734,196,1989,6078,0.465
6735,196,1990,6078,0.465
6736,196,1991,6078,0.465
6737,196,1992,6078,0.465
6738,196,1993,6078,0.465
6739,196,1994,6078,0.465
6740,196,1995,6078,0.465
6741,196,1996,6078,0.465
6742,196,1997,6078,0.465
6743,196,1998,6078,0.465
6744,196,1999,6078,0.465
6745,196,2000,6078,0.465
6746,196,2001,6078,0.465
6747,196,2002,6078,0.465
6748,196,2003,6078,0.465
6749,196,2004,6078,0.465
6750,196,2005,6078,0.465
6751,196,2006,6078,0.465
6752,196,2007,6078,0.465
6753,196,2008,6078,0.465
6754,196,2009,6078,0.465
6755,196,2010,6078,0.465
6756,196,2011,6078,0.465
6757,196,2012,6078,0.465
6758,196,2013,6078,0.465
6759,196,2014,6078,0.465
6760,196,2015,6078,0.465
6761,196,2016,6078,0.465
6762,196,2017,6078,0.465
6763,196,2018,6078,0.465
6764,196,2019,6078,0.465
6765,196,2020,6078,0.465
6766,196,2021,6078,0.465
6767,203,1993,7271,0.286
6768,203,1994,7271,1.797
6769,203,1995,7271,1.03
6770,203,1996,7271,-0.617
6771,203,1997,7271,0.118
6772,203,1998,7271,1.247
6773,203,1999,7271,1.1
6774,203,2000,7271,1.902
6775,203,2001,7271,1.219
6776,203,2002,7271,1.523
6777,203,2003,7271,1.074
6778,203,2004,7271,0.814
6779,203,2005,7271,0.742
6780,203,2006,7271,0.948
6781,203,2007,7271,2.161
6782,203,2008,7271,1.635
6783,203,2009,7271,1.413
6784,203,2010,7271,0.396
6785,203,2011,7271,1.029
6786,203,2012,7271,1.57
6787,203,2013,7271,0.77
6788,203,2014,7271,2.494
6789,203,2015,7271,2.112
6790,203,2016,7271,2.067
6791,203,2017,7271,1.585
6792,203,2018,7271,2.641
6793,203,2019,7271,2.533
6794,203,2020,7271,2.331
6795,203,2021,7271,1.29
6796,203,1993,6078,
6797,203,1994,6078,
6798,203,1995,6078,
6799,203,1996,6078,
6800,203,1997,6078,
6801,203,1998,6078,
6802,203,1999,6078,
6803,203,2000,6078,
6804,203,2001,6078,
6805,203,2002,6078,
6806,203,2003,6078,
6807,203,2004,6078,
6808,203,2005,6078,
6809,203,2006,6078,
6810,203,2007,6078,
6811,203,2008,6078,
6812,203,2009,6078,
6813,203,2010,6078,
6814,203,2011,6078,
6815,203,2012,6078,
6816,203,2013,6078,
6817,203,2014,6078,
6818,203,2015,6078,
6819,203,2016,6078,
6820,203,2017,6078,
6821,203,2018,6078,
6822,203,2019,6078,
6823,203,2020,6078,
6824,203,2021,6078,
6825,200,1961,7271,1.167
6826,200,1962,7271,-0.567
6827,200,1963,7271,-0.721
6828,200,1964,7271,-0.683
6829,200,1965,7271,-1.011
6830,200,1966,7271,0.706
6831,200,1967,7271,0.804
6832,200,1968,7271,0.348
6833,200,1969,7271,-0.204
6834,200,1970,7271,-0.74
6835,200,1971,7271,-0.008
6836,200,1972,7271,0.341
6837,200,1973,7271,0.106
6838,200,1974,7271,0.382
6839,200,1975,7271,1.072
6840,200,1976,7271,0.028
6841,200,1977,7271,0.464
6842,200,1978,7271,-0.557
6843,200,1979,7271,-0.187
6844,200,1980,7271,-0.563
6845,200,1981,7271,0.278
6846,200,1982,7271,0.274
6847,200,1983,7271,1.15
6848,200,1984,7271,-0.089
6849,200,1985,7271,-0.997
6850,200,1986,7271,0.262
6851,200,1987,7271,-0.656
6852,200,1988,7271,0.556
6853,200,1989,7271,1.166
6854,200,1990,7271,1.249
6855,200,1991,7271,0.08
6856,200,1992,7271,1.05
6857,200,1961,6078,0.632
6858,200,1962,6078,0.632
6859,200,1963,6078,0.632
6860,200,1964,6078,0.632
6861,200,1965,6078,0.632
6862,200,1966,6078,0.632
6863,200,1967,6078,0.632
6864,200,1968,6078,0.632
6865,200,1969,6078,0.632
6866,200,1970,6078,0.632
6867,200,1971,6078,0.632
6868,200,1972,6078,0.632
6869,200,1973,6078,0.632
6870,200,1974,6078,0.632
6871,200,1975,6078,0.632
6872,200,1976,6078,0.632
6873,200,1977,6078,0.632
6874,200,1978,6078,0.632
6875,200,1979,6078,0.632
6876,200,1980,6078,0.632
6877,200,1981,6078,0.632
6878,200,1982,6078,0.632
6879,200,1983,6078,0.632
6880,200,1984,6078,0.632
6881,200,1985,6078,0.632
6882,200,1986,6078,0.632
6883,200,1987,6078,0.632
6884,200,1988,6078,0.632
6885,200,1989,6078,0.632
6886,200,1990,6078,0.632
6887,200,1991,6078,0.632
6888,200,1992,6078,0.632
6889,408,1961,7271,0.465
6890,408,1962,7271,-0.083
6891,408,1963,7271,-0.134
6892,408,1964,7271,0.209
6893,408,1965,7271,-0.234
6894,408,1966,7271,-0.093
6895,408,1967,7271,0.139
6896,408,1968,7271,-0.491
6897,408,1969,7271,-0.48
6898,408,1970,7271,-0.404
6899,408,1971,7271,-0.292
6900,408,1972,7271,-0.178
6901,408,1973,7271,0.604
6902,408,1974,7271,-0.472
6903,408,1975,7271,0.922
6904,408,1976,7271,-0.301
6905,408,1977,7271,0.171
6906,408,1978,7271,0.683
6907,408,1979,7271,0.636
6908,408,1980,7271,0.016
6909,408,1981,7271,-0.584
6910,408,1982,7271,0.923
6911,408,1983,7271,0.609
6912,408,1984,7271,-0.14
6913,408,1985,7271,0.17
6914,408,1986,7271,-0.685
6915,408,1987,7271,0.251
6916,408,1988,7271,0.588
6917,408,1989,7271,1.257
6918,408,1990,7271,1.353
6919,408,1991,7271,0.615
6920,408,1992,7271,0.785
6921,408,1993,7271,0.59
6922,408,1994,7271,1.385
6923,408,1995,7271,0.722
6924,408,1996,7271,0.313
6925,408,1997,7271,1.021
6926,408,1998,7271,1.809
6927,408,1999,7271,1.423
6928,408,2000,7271,0.64
6929,408,2001,7271,0.914
6930,408,2002,7271,0.914
6931,408,2003,7271,0.995
6932,408,2004,7271,1.634
6933,408,2005,7271,0.888
6934,408,2006,7271,0.734
6935,408,2007,7271,1.645
6936,408,2008,7271,1.553
6937,408,2009,7271,1.117
6938,408,2010,7271,0.428
6939,408,2011,7271,0.557
6940,408,2012,7271,0.457
6941,408,2013,7271,0.329
6942,408,2014,7271,1.517
6943,408,2015,7271,1.217
6944,408,2016,7271,1.416
6945,408,2017,7271,1.625
6946,408,2018,7271,0.904
6947,408,2019,7271,1.886
6948,408,2020,7271,1.967
6949,408,2021,7271,1.972
6950,408,1961,6078,0.493
6951,408,1962,6078,0.493
6952,408,1963,6078,0.493
6953,408,1964,6078,0.493
6954,408,1965,6078,0.493
6955,408,1966,6078,0.493
6956,408,1967,6078,0.493
6957,408,1968,6078,0.493
6958,408,1969,6078,0.493
6959,408,1970,6078,0.493
6960,408,1971,6078,0.493
6961,408,1972,6078,0.493
6962,408,1973,6078,0.493
6963,408,1974,6078,0.493
6964,408,1975,6078,0.493
6965,408,1976,6078,0.493
6966,408,1977,6078,0.493
6967,408,1978,6078,0.493
6968,408,1979,6078,0.493
6969,408,1980,6078,0.493
6970,408,1981,6078,0.493
6971,408,1982,6078,0.493
6972,408,1983,6078,0.493
6973,408,1984,6078,0.493
6974,408,1985,6078,0.493
6975,408,1986,6078,0.493
6976,408,1987,6078,0.493
6977,408,1988,6078,0.493
6978,408,1989,6078,0.493
6979,408,1990,6078,0.493
6980,408,1991,6078,0.493
6981,408,1992,6078,0.493
6982,408,1993,6078,0.493
6983,408,1994,6078,0.493
6984,408,1995,6078,0.493
6985,408,1996,6078,0.493
6986,408,1997,6078,0.493
6987,408,1998,6078,0.493
6988,408,1999,6078,0.493
6989,408,2000,6078,0.493
6990,408,2001,6078,0.493
6991,408,2002,6078,0.493
6992,408,2003,6078,0.493
6993,408,2004,6078,0.493
6994,408,2005,6078,0.493
6995,408,2006,6078,0.493
6996,408,2007,6078,0.493
6997,408,2008,6078,0.493
6998,408,2009,6078,0.493
6999,408,2010,6078,0.493
7000,408,2011,6078,0.493
7001,408,2012,6078,0.493
7002,408,2013,6078,0.493
7003,408,2014,6078,0.493
7004,408,2015,6078,0.493
7005,408,2016,6078,0.493
7006,408,2017,6078,0.493
7007,408,2018,6078,0.493
7008,408,2019,6078,0.493
7009,408,2020,6078,0.493
7010,408,2021,6078,0.493
7011,180,1961,7271,-0.021
7012,180,1962,7271,-0.168
7013,180,1963,7271,-0.045
7014,180,1964,7271,-0.123
7015,180,1965,7271,-0.2
7016,180,1966,7271,0.108
7017,180,1967,7271,-0.126
7018,180,1968,7271,-0.164
7019,180,1969,7271,0.133
7020,180,1970,7271,0.211
7021,180,1971,7271,-0.136
7022,180,1972,7271,0.09
7023,180,1973,7271,0.467
7024,180,1974,7271,-0.078
7025,180,1975,7271,-0.092
7026,180,1976,7271,-0.18
7027,180,1977,7271,0.254
7028,180,1978,7271,0.152
7029,180,1979,7271,0.44
7030,180,1980,7271,0.345
7031,180,1981,7271,0.168
7032,180,1982,7271,0.198
7033,180,1983,7271,0.572
7034,180,1984,7271,0.258
7035,180,1985,7271,0.183
7036,180,1986,7271,0.35
7037,180,1987,7271,0.678
7038,180,1988,7271,0.61
7039,180,1989,7271,0.024
7040,180,1990,7271,0.284
7041,180,1991,7271,0.442
7042,180,1992,7271,-0.072
7043,180,1993,7271,0.199
7044,180,1994,7271,0.419
7045,180,1995,7271,0.548
7046,180,1996,7271,0.11
7047,180,1997,7271,0.521
7048,180,1998,7271,0.971
7049,180,1999,7271,0.446
7050,180,2000,7271,0.532
7051,180,2001,7271,0.515
7052,180,2002,7271,0.987
7053,180,2003,7271,0.985
7054,180,2004,7271,0.974
7055,180,2005,7271,1.008
7056,180,2006,7271,0.824
7057,180,2007,7271,0.799
7058,180,2008,7271,0.675
7059,180,2009,7271,0.9
7060,180,2010,7271,1.326
7061,180,2011,7271,0.827
7062,180,2012,7271,0.485
7063,180,2013,7271,1.1
7064,180,2014,7271,1.093
7065,180,2015,7271,1.204
7066,180,2016,7271,1.681
7067,180,2017,7271,1.395
7068,180,2018,7271,1.545
7069,180,2019,7271,1.633
7070,180,2020,7271,1.896
7071,180,2021,7271,1.821
7072,180,1961,6078,0.199
7073,180,1962,6078,0.199
7074,180,1963,6078,0.199
7075,180,1964,6078,0.199
7076,180,1965,6078,0.199
7077,180,1966,6078,0.199
7078,180,1967,6078,0.199
7079,180,1968,6078,0.199
7080,180,1969,6078,0.199
7081,180,1970,6078,0.199
7082,180,1971,6078,0.199
7083,180,1972,6078,0.199
7084,180,1973,6078,0.199
7085,180,1974,6078,0.199
7086,180,1975,6078,0.199
7087,180,1976,6078,0.199
7088,180,1977,6078,0.199
7089,180,1978,6078,0.199
7090,180,1979,6078,0.199
7091,180,1980,6078,0.199
7092,180,1981,6078,0.199
7093,180,1982,6078,0.199
7094,180,1983,6078,0.199
7095,180,1984,6078,0.199
7096,180,1985,6078,0.199
7097,180,1986,6078,0.199
7098,180,1987,6078,0.199
7099,180,1988,6078,0.199
7100,180,1989,6078,0.199
7101,180,1990,6078,0.199
7102,180,1991,6078,0.199
7103,180,1992,6078,0.199
7104,180,1993,6078,0.199
7105,180,1994,6078,0.199
7106,180,1995,6078,0.199
7107,180,1996,6078,0.199
7108,180,1997,6078,0.199
7109,180,1998,6078,0.199
7110,180,1999,6078,0.199
7111,180,2000,6078,0.199
7112,180,2001,6078,0.199
7113,180,2002,6078,0.199
7114,180,2003,6078,0.199
7115,180,2004,6078,0.199
7116,180,2005,6078,0.199
7117,180,2006,6078,0.199
7118,180,2007,6078,0.199
7119,180,2008,6078,0.199
7120,180,2009,6078,0.199
7121,180,2010,6078,0.199
7122,180,2011,6078,0.199
7123,180,2012,6078,0.199
7124,180,2013,6078,0.199
7125,180,2014,6078,0.199
7126,180,2015,6078,0.199
7127,180,2016,6078,0.199
7128,180,2017,6078,0.199
7129,180,2018,6078,0.199
7130,180,2019,6078,0.199
7131,180,2020,6078,0.199
7132,180,2021,6078,0.199
7133,208,1961,7271,1.12
7134,208,1962,7271,-0.639
7135,208,1963,7271,-1.018
7136,208,1964,7271,-0.274
7137,208,1965,7271,-0.603
7138,208,1966,7271,-0.5
7139,208,1967,7271,0.832
7140,208,1968,7271,0.275
7141,208,1969,7271,-0.139
7142,208,1970,7271,-1.207
7143,208,1971,7271,0.258
7144,208,1972,7271,0.285
7145,208,1973,7271,0.665
7146,208,1974,7271,0.575
7147,208,1975,7271,1.33
7148,208,1976,7271,0.295
7149,208,1977,7271,-0.019
7150,208,1978,7271,0.145
7151,208,1979,7271,-1.189
7152,208,1980,7271,-0.437
7153,208,1981,7271,0.304
7154,208,1982,7271,0.006
7155,208,1983,7271,1.065
7156,208,1984,7271,0.386
7157,208,1985,7271,-0.996
7158,208,1986,7271,-0.437
7159,208,1987,7271,-0.98
7160,208,1988,7271,0.926
7161,208,1989,7271,1.802
7162,208,1990,7271,1.845
7163,208,1991,7271,0.617
7164,208,1992,7271,1.451
7165,208,1993,7271,0.236
7166,208,1994,7271,0.97
7167,208,1995,7271,1.308
7168,208,1996,7271,-0.749
7169,208,1997,7271,0.654
7170,208,1998,7271,0.872
7171,208,1999,7271,1.337
7172,208,2000,7271,1.722
7173,208,2001,7271,1.048
7174,208,2002,7271,1.658
7175,208,2003,7271,0.712
7176,208,2004,7271,1.036
7177,208,2005,7271,1.284
7178,208,2006,7271,1.352
7179,208,2007,7271,2.136
7180,208,2008,7271,1.858
7181,208,2009,7271,1.324
7182,208,2010,7271,-0.195
7183,208,2011,7271,0.684
7184,208,2012,7271,1.145
7185,208,2013,7271,0.401
7186,208,2014,7271,2.681
7187,208,2015,7271,1.523
7188,208,2016,7271,1.856
7189,208,2017,7271,1.624
7190,208,2018,7271,2.115
7191,208,2019,7271,2.185
7192,208,2020,7271,2.642
7193,208,2021,7271,1.691
7194,208,1961,6078,0.692
7195,208,1962,6078,0.692
7196,208,1963,6078,0.692
7197,208,1964,6078,0.692
7198,208,1965,6078,0.692
7199,208,1966,6078,0.692
7200,208,1967,6078,0.692
7201,208,1968,6078,0.692
7202,208,1969,6078,0.692
7203,208,1970,6078,0.692
7204,208,1971,6078,0.692
7205,208,1972,6078,0.692
7206,208,1973,6078,0.692
7207,208,1974,6078,0.692
7208,208,1975,6078,0.692
7209,208,1976,6078,0.692
7210,208,1977,6078,0.692
7211,208,1978,6078,0.692
7212,208,1979,6078,0.692
7213,208,1980,6078,0.692
7214,208,1981,6078,0.692
7215,208,1982,6078,0.692
7216,208,1983,6078,0.692
7217,208,1984,6078,0.692
7218,208,1985,6078,0.692
7219,208,1986,6078,0.692
7220,208,1987,6078,0.692
7221,208,1988,6078,0.692
7222,208,1989,6078,0.692
7223,208,1990,6078,0.692
7224,208,1991,6078,0.692
7225,208,1992,6078,0.692
7226,208,1993,6078,0.692
7227,208,1994,6078,0.692
7228,208,1995,6078,0.692
7229,208,1996,6078,0.692
7230,208,1997,6078,0.692
7231,208,1998,6078,0.692
7232,208,1999,6078,0.692
7233,208,2000,6078,0.692
7234,208,2001,6078,0.692
7235,208,2002,6078,0.692
7236,208,2003,6078,0.692
7237,208,2004,6078,0.692
7238,208,2005,6078,0.692
7239,208,2006,6078,0.692
7240,208,2007,6078,0.692
7241,208,2008,6078,0.692
7242,208,2009,6078,0.692
7243,208,2010,6078,0.692
7244,208,2011,6078,0.692
7245,208,2012,6078,0.692
7246,208,2013,6078,0.692
7247,208,2014,6078,0.692
7248,208,2015,6078,0.692
7249,208,2016,6078,0.692
7250,208,2017,6078,0.692
7251,208,2018,6078,0.692
7252,208,2019,6078,0.692
7253,208,2020,6078,0.692
7254,208,2021,6078,0.692
7255,262,1961,7271,0.1
7256,262,1962,7271,-0.216
7257,262,1963,7271,0.031
7258,262,1964,7271,-0.323
7259,262,1965,7271,-0.474
7260,262,1966,7271,-0.052
7261,262,1967,7271,-0.532
7262,262,1968,7271,-0.569
7263,262,1969,7271,0.196
7264,262,1970,7271,0.051
7265,262,1971,7271,-0.21
7266,262,1972,7271,0.136
7267,262,1973,7271,0.708
7268,262,1974,7271,-0.109
7269,262,1975,7271,0.216
7270,262,1976,7271,0.04
7271,262,1977,7271,0.297
7272,262,1978,7271,0.322
7273,262,1979,7271,0.255
7274,262,1980,7271,0.857
7275,262,1981,7271,0.108
7276,262,1982,7271,0.196
7277,262,1983,7271,0.345
7278,262,1984,7271,-0.086
7279,262,1985,7271,0.059
7280,262,1986,7271,-0.045
7281,262,1987,7271,0.218
7282,262,1988,7271,0.574
7283,262,1989,7271,-0.105
7284,262,1990,7271,0.522
7285,262,1991,7271,0.49
7286,262,1992,7271,0.456
7287,262,1993,7271,0.32
7288,262,1994,7271,0.285
7289,262,1995,7271,0.653
7290,262,1996,7271,0.762
7291,262,1997,7271,0.651
7292,262,1998,7271,0.972
7293,262,1999,7271,0.425
7294,262,2000,7271,0.845
7295,262,2001,7271,0.802
7296,262,2002,7271,1.375
7297,262,2003,7271,1.458
7298,262,2004,7271,0.952
7299,262,2005,7271,1.217
7300,262,2006,7271,0.901
7301,262,2007,7271,0.877
7302,262,2008,7271,0.314
7303,262,2009,7271,1.418
7304,262,2010,7271,1.047
7305,262,2011,7271,0.916
7306,262,2012,7271,
7307,262,2013,7271,1.293
7308,262,2014,7271,1.178
7309,262,2015,7271,1.696
7310,262,2016,7271,1.496
7311,262,2017,7271,1.77
7312,262,2018,7271,1.199
7313,262,2019,7271,1.351
7314,262,2020,7271,
7315,262,2021,7271,
7316,262,1961,6078,0.327
7317,262,1962,6078,0.327
7318,262,1963,6078,0.327
7319,262,1964,6078,0.327
7320,262,1965,6078,0.327
7321,262,1966,6078,0.327
7322,262,1967,6078,0.327
7323,262,1968,6078,0.327
7324,262,1969,6078,0.327
7325,262,1970,6078,0.327
7326,262,1971,6078,0.327
7327,262,1972,6078,0.327
7328,262,1973,6078,0.327
7329,262,1974,6078,0.327
7330,262,1975,6078,0.327
7331,262,1976,6078,0.327
7332,262,1977,6078,0.327
7333,262,1978,6078,0.327
7334,262,1979,6078,0.327
7335,262,1980,6078,0.327
7336,262,1981,6078,0.327
7337,262,1982,6078,0.327
7338,262,1983,6078,0.327
7339,262,1984,6078,0.327
7340,262,1985,6078,0.327
7341,262,1986,6078,0.327
7342,262,1987,6078,0.327
7343,262,1988,6078,0.327
7344,262,1989,6078,0.327
7345,262,1990,6078,0.327
7346,262,1991,6078,0.327
7347,262,1992,6078,0.327
7348,262,1993,6078,0.327
7349,262,1994,6078,0.327
7350,262,1995,6078,0.327
7351,262,1996,6078,0.327
7352,262,1997,6078,0.327
7353,262,1998,6078,0.327
7354,262,1999,6078,0.327
7355,262,2000,6078,0.327
7356,262,2001,6078,0.327
7357,262,2002,6078,0.327
7358,262,2003,6078,0.327
7359,262,2004,6078,0.327
7360,262,2005,6078,0.327
7361,262,2006,6078,0.327
7362,262,2007,6078,0.327
7363,262,2008,6078,0.327
7364,262,2009,6078,0.327
7365,262,2010,6078,0.327
7366,262,2011,6078,0.327
7367,262,2012,6078,
7368,262,2013,6078,0.327
7369,262,2014,6078,0.327
7370,262,2015,6078,0.327
7371,262,2016,6078,0.327
7372,262,2017,6078,0.327
7373,262,2018,6078,0.327
7374,262,2019,6078,0.327
7375,262,2020,6078,
7376,262,2021,6078,
7377,212,1961,7271,-0.058
7378,212,1962,7271,0.041
7379,212,1963,7271,0.16
7380,212,1964,7271,-0.014
7381,212,1965,7271,-0.347
7382,212,1966,7271,0.066
7383,212,1967,7271,-0.274
7384,212,1968,7271,-0.232
7385,212,1969,7271,0.374
7386,212,1970,7271,0.139
7387,212,1971,7271,-0.192
7388,212,1972,7271,-0.045
7389,212,1973,7271,0.204
7390,212,1974,7271,-0.354
7391,212,1975,7271,-0.355
7392,212,1976,7271,-0.397
7393,212,1977,7271,0.078
7394,212,1978,7271,0.121
7395,212,1979,7271,0.192
7396,212,1980,7271,0.376
7397,212,1981,7271,0.437
7398,212,1982,7271,0.117
7399,212,1983,7271,0.436
7400,212,1984,7271,-0.061
7401,212,1985,7271,-0.089
7402,212,1986,7271,-0.019
7403,212,1987,7271,0.568
7404,212,1988,7271,0.376
7405,212,1989,7271,-0.144
7406,212,1990,7271,0.414
7407,212,1991,7271,0.408
7408,212,1992,7271,0.304
7409,212,1993,7271,0.441
7410,212,1994,7271,0.547
7411,212,1995,7271,0.663
7412,212,1996,7271,0.451
7413,212,1997,7271,0.655
7414,212,1998,7271,1.089
7415,212,1999,7271,0.525
7416,212,2000,7271,0.35
7417,212,2001,7271,0.544
7418,212,2002,7271,0.695
7419,212,2003,7271,0.92
7420,212,2004,7271,0.557
7421,212,2005,7271,0.862
7422,212,2006,7271,0.732
7423,212,2007,7271,0.877
7424,212,2008,7271,0.405
7425,212,2009,7271,0.552
7426,212,2010,7271,1.23
7427,212,2011,7271,0.633
7428,212,2012,7271,0.744
7429,212,2013,7271,0.753
7430,212,2014,7271,0.739
7431,212,2015,7271,0.982
7432,212,2016,7271,1.141
7433,212,2017,7271,0.905
7434,212,2018,7271,0.646
7435,212,2019,7271,0.766
7436,212,2020,7271,1.064
7437,212,2021,7271,0.787
7438,212,1961,6078,0.241
7439,212,1962,6078,0.241
7440,212,1963,6078,0.241
7441,212,1964,6078,0.241
7442,212,1965,6078,0.241
7443,212,1966,6078,0.241
7444,212,1967,6078,0.241
7445,212,1968,6078,0.241
7446,212,1969,6078,0.241
7447,212,1970,6078,0.241
7448,212,1971,6078,0.241
7449,212,1972,6078,0.241
7450,212,1973,6078,0.241
7451,212,1974,6078,0.241
7452,212,1975,6078,0.241
7453,212,1976,6078,0.241
7454,212,1977,6078,0.241
7455,212,1978,6078,0.241
7456,212,1979,6078,0.241
7457,212,1980,6078,0.241
7458,212,1981,6078,0.241
7459,212,1982,6078,0.241
7460,212,1983,6078,0.241
7461,212,1984,6078,0.241
7462,212,1985,6078,0.241
7463,212,1986,6078,0.241
7464,212,1987,6078,0.241
7465,212,1988,6078,0.241
7466,212,1989,6078,0.241
7467,212,1990,6078,0.241
7468,212,1991,6078,0.241
7469,212,1992,6078,0.241
7470,212,1993,6078,0.241
7471,212,1994,6078,0.241
7472,212,1995,6078,0.241
7473,212,1996,6078,0.241
7474,212,1997,6078,0.241
7475,212,1998,6078,0.241
7476,212,1999,6078,0.241
7477,212,2000,6078,0.241
7478,212,2001,6078,0.241
7479,212,2002,6078,0.241
7480,212,2003,6078,0.241
7481,212,2004,6078,0.241
7482,212,2005,6078,0.241
7483,212,2006,6078,0.241
7484,212,2007,6078,0.241
7485,212,2008,6078,0.241
7486,212,2009,6078,0.241
7487,212,2010,6078,0.241
7488,212,2011,6078,0.241
7489,212,2012,6078,0.241
7490,212,2013,6078,0.241
7491,212,2014,6078,0.241
7492,212,2015,6078,0.241
7493,212,2016,6078,0.241
7494,212,2017,6078,0.241
7495,212,2018,6078,0.241
7496,212,2019,6078,0.241
7497,212,2020,6078,0.241
7498,212,2021,6078,0.241
7499,214,1961,7271,-0.04
7500,214,1962,7271,-0.025
7501,214,1963,7271,0.035
7502,214,1964,7271,0.182
7503,214,1965,7271,-0.292
7504,214,1966,7271,0.019
7505,214,1967,7271,-0.189
7506,214,1968,7271,-0.141
7507,214,1969,7271,0.315
7508,214,1970,7271,-0.005
7509,214,1971,7271,-0.272
7510,214,1972,7271,-0.021
7511,214,1973,7271,0.348
7512,214,1974,7271,-0.356
7513,214,1975,7271,0.005
7514,214,1976,7271,-0.348
7515,214,1977,7271,0.306
7516,214,1978,7271,0.333
7517,214,1979,7271,0.2
7518,214,1980,7271,0.662
7519,214,1981,7271,0.506
7520,214,1982,7271,0.343
7521,214,1983,7271,0.683
7522,214,1984,7271,0.369
7523,214,1985,7271,0.214
7524,214,1986,7271,0.333
7525,214,1987,7271,0.847
7526,214,1988,7271,0.635
7527,214,1989,7271,0.305
7528,214,1990,7271,0.714
7529,214,1991,7271,0.466
7530,214,1992,7271,0.283
7531,214,1993,7271,0.428
7532,214,1994,7271,0.855
7533,214,1995,7271,0.926
